clips	text
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1544	on va pas mettre plutôt conception de modules
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3088	NNAAMMEE NNAAMMEE là NNAAMMEE euh bon c'est on peut rajouter NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2652	ah je te trouve sarcastique NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-296	mais il le sait puisqu'il est quand même euh il est juriste
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3298	comment ça c'est pas nous de
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2279	par euh un outil ben oui non
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2454	donc je vais marquer plutôt aides sociales
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-788_2	tu prendras le tien
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1871	bien ensuite on va mettre responsable de euh non animateur enfin
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3407	NNAAMMEE NNAAMMEE ça te va
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-779	alors tu fais un contrôle
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1579	on pourrait pas mettre ça en dessous de NNAAMMEE avec un tiret ou un petit signe n'importe lequel hein pour que ce soit un peu plus enfin euh plus clair plus facile de lecture euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-34	soit ou à l'inverse ils vont prendre en considération le fait que c'est le moment des fêtes et qu'il y a beaucoup de congés
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2629	alors on va pas on va rien mettre on va mettre deug de FLE NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1585	des journées de formation civique et des journées d'information vivre en France dans le cadre du contrat d'accueil et d'intégration
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1085	comment vous allez les oui va structurer hein ouais
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3363_2	tu veux que je te
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2347	mais sinon si tu changes de région tu mets ton département
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1122	on va on peut pas aller jusque là
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1566	alors après ça fait un vrai pavé hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3300	hein mais mise en place coordination
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-720	oui on on est très soudées très soudées
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1352	est-ce qu'on pourrait pas mettre le lieu en italique
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-76	aux dernières habilitations euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-267	et ça on l'a on l'a quand même abordé en réunion on l'a dit hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1215	c'est une dame à peu près trente cinq ans oh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1679	il a réactualisé sa formation parce qu'il en a un qui s' une formation qui s'arrête en NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-181	ensemble mal accompagné
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2773	donc je rouvre le doc pour être sûre
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1846	NNAAMMEE d'accord je voulais te demander
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2592	excusez-moi mais c'est pour ça que
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1860	animation d'ateliers ANPE je suis sûre qu'il les fait
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-258	et puis ils savent très bien de toute manière euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3215	oh oui oui très gras
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-144_2	faut pas oublier hein que de toute façon euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-602	non non oui il est pas dedans
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1930	c'est en fait une M V E en gros sur le secteur de NNAAMMEE suivi pédagogique professionnel administratif
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1364	oh mais ça c'est la forme hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2066	-être que NNAAMMEE l'a elle est en face de moi
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2487	on sait pas SST sauveteur secouriste du travail
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-740	ah oui non mais ça c'est sûr ouais
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2879	eh oui mais si elle a si elle a faut faire attention parce que là ils vont vérifier si on les euh en
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2794	écoute NNAAMMEE on est on n'aura pas les appels d'offres
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1483	ça c'est bien niveau de maîtrise de français langue étrangère université de NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-207_2	on peut on peut partir sur un pourcentage parce que quelque soit le montant le pourcentage eh ben
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-83	la le côté administratif sera aussi important
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1667	bon allez zou enregistrer sous enregistrer
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2126	on ne ch animat-
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3256	oh là là c'est moche
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-356	quatre cinq six sept
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2796	et on travaillera encore vendredi s'il le faut
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1458	donc elle a suivi une formation formation au NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1641	ah oui ça c'est dû au à notre départ là
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1157	d'accord on continue
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-377	pour l'instant enfin pour l'instant
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-926	d'accord je commence à peu près à NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1272	mais je pense que c'est NNAAMMEE une dame aux cheveux courts
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-684	NNAAMMEE elle angoisse avec moi parce que je fais
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2599	ça c'est droit international
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-215	comment on comment on compte on va faire un deux trois quatre hop
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2862	à mon avis elle marque mais elle a
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3011_2	alors gras
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2131	est-ce que ça veut dire ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-113	on va dire toutes les toutes toute la partie du gâteau où nous on n'intervient pas
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-730	on pose les choses hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3258_2	tu es sûre qu'elle n'est plus responsable euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-254	ils n'ont aucun intérêt
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3	donc euh les les appels d'offres sont toujours pas
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3152	alors là c'est euh oui
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2334	service en espace rural
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2797	tu es toujours optimiste
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-344	donc euh j'ai sorti la liste des formateurs que l'on a actuellement au sein de l'NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3501	ben après euh je pense que j'
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2907	non mais c'est juste pour mon information personnelle
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-895	vite que moi tu veux ma place
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1779	on va ouvrir NNAAMMEE un comme ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2603	non laisse tomber
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1602	et là euh bon tout va bien là
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3524	moi samedi bon allez
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2092	et ça euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3094	oh non on met pas des points de suspension
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1939	non je sais pas ce que ça veut dire
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1578	voilà là tu vois je trouve que ça fait mise en oeuvre des prestation ANPE individuelles et collectives d'accompagnement vers l'emploi alors mise en oeuvre
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-735	je vous fais la photocopie de ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-938	si vous avez en main des CV de linguistes
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1448	mathématique si tu veux
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1746	c'est euh le petit CV
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3444	le QM maîtrise de français
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2125	animateur animateur
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-84_2	c'est bien c'est une bonne
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1430	tu le marques tu dis euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1793	pour public signataire du contrat d'accueil et d'intégration suivi
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2338	parce que normalement on met toujours le le nom de euh du département
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3284	elle est à l'NNAAMMEE depuis NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1305	NNAAMMEE NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2245	donc ça c'est donc euh à la fédération de l'NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-863	donc à savoir pareil hein il y en a qui ne font plus partie de nos
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-732	allez on y va on démarre va chercher ta liste
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-542	le tien ben je sais pas je vois
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-208	variera en fonction euh du montant
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2707	parce que ailleurs on met pas hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2244	et vivre en France
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1072	ouais ouais donc du coup ce qu'il va faire c'est qu'il va déjà euh travailler tous les CV
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-186	ah oui c'est beaucoup plus clair
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3482	bon quelle heure il est alors
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3233	hm hm bé c'est bizarre c'est bizarre psycho
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1469	et puis on met NNAAMMEE après d'accord
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2749	non je suis là demain après-midi
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1727	lui il est là depuis NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-994	non c'est que de la forme
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1467	et ensuite NNAAMMEE formation NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-195_2	et ils sont pas dans une démarche aussi marchande commerciale hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1276	madame d'accord et madame NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2007	parce que ça c'est dans la même année
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-755	attends il y a un truc avec un machin
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2230	mais je croyais je savais pas qu'il y avait une formation préparer le DILF
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3042	oui oui oui il est bien
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1298	ben de toute façon le contenu on aura du mal à le changer
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2964	bien il est parfait
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1861	hm ah je crois pas qu'il soit habilité
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3442	les représentations mentales et la formation
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1700	mais euh ça correspond pas
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1161	on se fait une pause NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-272	quand on a parlé des ateliers création d'entreprise à cent euros
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1534_2	c'est un niveau maîtrise hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-694	et puis on on va peut-être se re-diviser re-diviser en trois déjà les CV là existants
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-447	non non ça c'est je m'en occupe
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2117	mais je n'ai pas ce porte-feuilles de
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1217	qu- et elle est gentille
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2624	NNAAMMEE NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-487	connecte toi c'est dans commun de toute manière là où je veux aller
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2207	et euh je viens faire ma commère
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1819	ensuite il n'a pas il fait du il fait des des O E O P de du M
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2379	mais tu tu le remets plus comme ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-851	j'ai rencontré NNAAMMEE dans les couloirs
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2296	oh ben alors ça c'est la moindre des choses hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2676	NNAAMMEE NNAAMMEE NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3287	langue étrangère
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-148	faut pas non plus que ce soit au détriment de l'NNAAMMEE hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3021	ah non très bien
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3424_2	le temps on aura oh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2536	ça veut tout dire et rien dire
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2735	diagnostic projet
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3050	le revoir euh donc euh ben voilà
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3192	a création d'entreprise
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1296_2	ça c'est que de la mise en forme
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1902	je suis un peu fâchée avec les majuscules
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1301	voilà et on ajoute la virgule après NNAAMMEE peut-être
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1055	NNAAMMEE quarante-huit
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-961	ouais c'est ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1387	association NNAAMMEE NNAAMMEE et NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3058	dépêche-toi NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2452	ah ça je sais pas du tout je sais
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-73	ça c'est sûr ils vont pas ou ça fera ça fera partie du barème hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2634	il y a un NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2144	alors après après animateur social animateur c'est animateur social hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2525	ah ça c'est plus intéressant quand même alors attends
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-261	accompagnent les parcours un proches de l'emploi
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-619	certificat d'habilitation
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2775	du NNAAMMEE du NNAAMMEE oui
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2094	oui non je l'utilise pas
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3083	elle a pas fait projet non non
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-674	qu'est-ce qu'on va faire cet aprèm on va tous les ouvrir un par un et les imprimer et puis revoir
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1696	il y a pas le DILF
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1453	formation sur mesure de l'NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2888	alors question à NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-573	et puis euh retravailler dessus en termes de formalisation en termes de compétence en de oui de formalisation de compétence
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-346	NNAAMMEE formateurs
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1594	et éducateur sportif alors après la forme il faut
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-976	non ce serait peut-être bien de partir exactement sur euh la même chose je pense
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3436	parce que ça été une formation exprès euh qu'un organisme de formation
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1451	oui voilà comme ça impeccable
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-774	je suis je suis encore sur NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2209	on travaille sur euh l'habilitation A N P E réponse d'appel d'offres pour euh NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3294	donc elle est c'est une ancienne de l'IRFA
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2181	oui on va zipper
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1545	oui oui ce serait mieux oui
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1147	toi non plus NNAAMMEE que je sache
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1499	bon alors là tu tu vois on a mis en italique les lieux
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2302	oh allez zou
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2291	voilà c'est c'est différent
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-162	donc euh il faut que que les choses soient
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1895	et pourquoi on on devrait marquer plus tu vois parce que là ça fait pas très technique accompagnement objectif projet objectif emploi
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-507	et tout le monde tout le monde peut aller dedans alors
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-651	très très
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1642	bon alors par rapport aux habilitations il y a rien de
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2631	alors là c'est NNAAMMEE oui
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1751	petit tu préfères le petit parce que le le le plus long il est mieux hein
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-362_1	plus ou moins quoi
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2402	non celui-là tu le laisses
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-433_1	mais euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-427	ben moi ça m'est égal
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3099	souris qui colle
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1999	et adminis
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-294	qu'ils qu'ils réalisent pas vers dans dans
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1437	donc euh alors attends
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3136	ça elle aimait pas
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1324	euh moi je pense que tu devrais laisser peut-être animation euh des formations linguistiques
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1551	formateur polyvalent
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2969	je mettrais déjà le DESS en gras développement social et urbain mention bien
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2159	attends attends j'en suis à la première ligne là pour l'instant
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1526	bon on on reverra hein de toute façon
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1452	bien ça je sais pas ce que c'est F D NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-821	je vais faire des découvertes
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2304	bon et là là on lui met son BTS
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1673	oh alors je sais pas pourquoi je sais pas NNAAMMEE NNAAMMEE formation formation NNAAMMEE NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2142	animateur animateur social animateur euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1385	stage d'observation dans le cadre de la maîtrise FLE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-974	parce que tu vois bon par exemple euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2801	mais je dois la stresser à mort
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2532	mais il ça il a fait AES
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1006	ben ce serait bien que ce soit fait pour vendredi et puis qu'on puisse attaquer les les réponses
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1810	son donc c'est certainement mieux
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2276	mais c'est que équestre c'est faisable
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3101	elle dérape pas
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-157	pff non non hein non
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1878	de tu l'as pas trouvé dans les des habilitations
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2444	donc ça ça passe ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1185	première alors la première donc c'est bien NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3441	enfin ça été fait par la fédération hm
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1496	ben oui on peut faire ça comme ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3105	bah tu penses on passe tous formateur à à coller nos nos nos crobes et nos microbes sur ce scotch de souris
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1934	mais oui j'ai bien l'impression
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1230	elle a des cheveux courts qui est-ce qui a des cheveux courts à l'NNAAMMEE je vois NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1956_2	NNAAMMEE et NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1449	mais c'est c'~ euh si si ça va mais
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2673	ok ensuite formateur technique responsable d'un chantier d'insertion va faire comme ça
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3337	on met qu' tout ce qu'elle a fait parce qu'
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1520	parce que hm
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2656	on la on va pas noter le bac de toute façon
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-3509	invitation invitation
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1357	ouais mais c'est un meilleur rendu quand même
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1018	même si on n'a pas terminé on les on les fera euh
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-1847	tu vas peut-être être au courant
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-361	quatorze administratifs
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2715	ah je ne sais pas du tout je sais que c'est dans le NNAAMMEE puisque c'est NNAAMMEE
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2227	c'est un c'est un examen que les euh stagiaires linguistiques ont à passer pour évaluer
cefc-reunions-de-travail-OF1_SeanceTravail_4dec07-2266	hm hm c'est dommage hein qu'on ne sache pas où
