clips	text
cefc-valibel-acaCB1r-6	plusieurs projets ont été concrétisés au cours de l'année écoulée
cefc-valibel-acaCB1r-41	cela exigera de chacun des décisions qui pourront être ressenties par certains comme des abandons ou des sacrifices
cefc-valibel-acaCB1r-46	il est bon de rappeler que
cefc-valibel-acaCB1r-13	le projet d'une école de gestion commune
cefc-valibel-acaCB1r-30	et requiert des ententes plus étroites avec les universités de Bruxelles et de Liège des discussions récentes
cefc-valibel-acaCB1r-50	et qu'elles sont déjà de plus de trente pour cent inférieures aux mêmes dépenses en Flandre
cefc-valibel-acaCB1r-38	et la constitution de pôles d'excellence
cefc-valibel-acaCB1r-4	est d'abord celui de ses relations avec les autres universités de la communauté française
cefc-valibel-acaCB1r-5	et avec les hautes écoles le premier cercle de collaboration de l'UCL est naturellement celui de l'académie Louvain
cefc-valibel-acaCB1r-11	concertés ont été approuvés par les instances respectives des quatres universités
cefc-valibel-acaCB1r-48	universitaire en communauté française
cefc-valibel-acaCB1r-52	c'est-à-dire sans tenir aucun compte de leurs performances en recherche
cefc-valibel-acaCB1r-1	nous en arrivons ainsi à l'espace national
cefc-valibel-acaCB1r-43	les universités qui se préoccupent de la concurrence internationale
cefc-valibel-acaCB1r-21	mais au contraire en mettant les qualités et les expertises de chacune au service de toutes les autres et au service d'une vision et d'une ambition communes cela ne pourra que renforcer l'attractivité du nom Louvain sur les scènes locale et internationale
cefc-valibel-acaCB1r-7	parmi lesquels il faut mettre en avant ceux qui concernent les programmes de formation dans quatre domaines ceux de la gestion de l'économie des sciences et de l'informatique les institutions de l'académie Louvain ont décidé de construire une offre concertée de programmes de masters
cefc-valibel-acaCB1r-29	dépasse le cadre des académies
cefc-valibel-acaCB1r-14	la Louvain-school-of-management est prêt
cefc-valibel-acaCB1r-17	et annoncent d'autres initiatives
cefc-valibel-acaCB1r-18	tant matière d'enseignement que
cefc-valibel-acaCB1r-51	autant que le niveau c'est le système qui interpelle les universités sont aujourd'hui financées uniquement sur base d'un nombre d'étudiants
cefc-valibel-famVV1r-66	et l'arbre au milieu je trouvais ça
cefc-valibel-famVV1r-585	normalement tu restes au kot le week-end aussi
cefc-valibel-famVV1r-407	et je savais qu'Olivier me rejoignait à la fin
cefc-valibel-famVV1r-141	et euh elle fait une étude sur euh sur les doudous et l'attachement aux doudous
cefc-valibel-famVV1r-240	dix-huit vingt-sept ou vingt trente
cefc-valibel-famVV1r-9	sinon ben les filles voyageaient à deux
cefc-valibel-famVV1r-199	et comme je suppose que tout le monde qui sort de cette banque a cette enveloppe avec assurance
cefc-valibel-famVV1r-506	en allant à la mer mais je comprends pas ils ont pas d
cefc-valibel-famVV1r-143	si si c'est pas mignon
cefc-valibel-famVV1r-333	là-bas c'est une fortune hein trois-mille francs
cefc-valibel-famVV1r-588	oui je suis à Paris tout le temps pour l'instant
cefc-valibel-famVV1r-323	non ben il a été distrait euh
cefc-valibel-famVV1r-517	deux un
cefc-valibel-famVV1r-248	ah je peux mettre des grandes dans l'album
cefc-valibel-famVV1r-477	mais oui mais les parents d'*Olivier* je sais pas ce qu'ils nous racontaient
cefc-valibel-famVV1r-61	oui de m de l de sur le côté
cefc-valibel-famVV1r-35	oui oui c'est ça
cefc-valibel-famVV1r-108	son coussin elle a dit qu'il était très chic
cefc-valibel-famVV1r-136	mais euh j'ai j'ai une co une de mes cokotteuses qui est en psychologie
cefc-valibel-famVV1r-146	et je fais chaque fois des des signatures horribles
cefc-valibel-famVV1r-281	huit heures moins quart quel progrès
cefc-valibel-famVV1r-412	toi tu as des des un revenu
cefc-valibel-famVV1r-55	il y avait un coliq comique qui dépassait par la bande des pneus crevés
cefc-valibel-famVV1r-524_2	*Poupinette* je ne fais plus la garderie
cefc-valibel-famVV1r-551	oui c'est jour de fête
cefc-valibel-famVV1r-117	et euh elle a grandi
cefc-valibel-famVV1r-209	et puis elles elles sont arrivées à la frontière vietnamienne
cefc-valibel-famVV1r-457	et qu'on était pas remboursé enfin que il y avait pas ça couvrait pas grand-chose
cefc-valibel-famVV1r-273	A hein je ne sais
cefc-valibel-famVV1r-366	ça te reviens à cinq-mille francs
cefc-valibel-famVV1r-327	moi je savais pas si j'avais su
cefc-valibel-famVV1r-552	on est venu manger à la maison
cefc-valibel-famVV1r-239	trente trente vingt trente je pense
cefc-valibel-famVV1r-30	mais c'est pas du tout à Bangkok le marché flottant
cefc-valibel-famVV1r-1	le six je pense on jouait aux cartes un genre de de jeu Uno mais adapté pour les Israéliens
cefc-valibel-famVV1r-172	tu avais pas de carte Mastercard ou tu avais pas d'argent
cefc-valibel-famVV1r-49	moi Pantip court oh Pantip court hum
cefc-valibel-famVV1r-473	ma soeur elle
cefc-valibel-famVV1r-147	et pour l'argent tu as fait comment tu as retiré chaque fois
cefc-valibel-famVV1r-175	c'est ça
cefc-valibel-famVV1r-257	bien il veut que des photos en grand
cefc-valibel-famVV1r-23	et *Olivier* est resté un jour ou deux de plus que moi à Bangkok
cefc-valibel-famVV1r-556	euh oui plus ou moins tu veux que je demande à maman de te retéléphoner
cefc-valibel-famVV1r-518	avec une chambre c'est ça
cefc-valibel-famVV1r-405	mais moi oui parce que j'avais pas le choix quoi
cefc-valibel-famVV1r-205	mais quand j'ai voulu partir en Thaïlande elles sont parties au Vietnam
cefc-valibel-famVV1r-565	je croyais que c'était pour ta mère
cefc-valibel-famVV1r-286	mais ça euh c'est pas diffuser à tout le monde
cefc-valibel-famVV1r-395	le oui
cefc-valibel-famVV1r-139	elle va pouvoir m'analyser
cefc-valibel-famVV1r-532_1	et euh *Ivan*
cefc-valibel-famVV1r-425	Maman tu en veux
cefc-valibel-famVV1r-411	mais j'avais pas envie de de rester euh
cefc-valibel-famVV1r-523	maintenant on peut aller quand on veut
cefc-valibel-famVV1r-522	et ta purée est maison
cefc-valibel-famVV1r-163	mais euh pas énormément
cefc-valibel-famVV1r-470	on se on aurait appris au moins que
cefc-valibel-famVV1r-111	elle a euh euh qu'est-ce qu'elle a
cefc-valibel-famVV1r-308	mais mais tu fais quoi toi
cefc-valibel-famVV1r-611	quoi non il vient me chercher à la gare d'Etterbeek à cinq heures quart
cefc-valibel-famVV1r-278	les petits loulous miam miam
cefc-valibel-famVV1r-182	je sais je suis chiante euh parce que euh ben
cefc-valibel-famVV1r-447	en allant en Suisse
cefc-valibel-famVV1r-568	c'est bien c'est moi qui l'ai appelée pour savoir si elle veut que je vienne manger avec elle vendredi
cefc-valibel-famVV1r-436	*Nicolas* la première fois qu'il est venu il a rapporté tout un plateau de fromage
cefc-valibel-famVV1r-479	et on a demandé et ils nous auraient tout couvert
cefc-valibel-famVV1r-58	ça j'ai vu
cefc-valibel-famVV1r-188	c'est que ça va j j
cefc-valibel-famVV1r-69	je vais chercher un mouchoir
cefc-valibel-famVV1r-330	que trois-mille francs là-bas c'est une fortune hein
cefc-valibel-famVV1r-148	euh ouais là j'ai eu des problèmes
cefc-valibel-famVV1r-38	moi ton pantalon je l'ai acheté à Pattaya
cefc-valibel-famVV1r-223	ah oui la trente-cinq A
cefc-valibel-famVV1r-320	non mais du Laos je te parle
cefc-valibel-famVV1r-80	et juste à côté tu as un truc super pauvre
cefc-valibel-famVV1r-384	oui vous étiez sympas
cefc-valibel-famVV1r-426	ici oui il y a de la bonne moutarde de *Nicolas*
cefc-valibel-famVV1r-43	et euh je suis arrivé à onze heures
cefc-valibel-famVV1r-189	j'y trouve mon compte dans la relation
cefc-valibel-famVV1r-183	les histoires avec mon copain blablabla
cefc-valibel-famVV1r-50	euh c'est des fourmis
cefc-valibel-famVV1r-497	et *Freddy* a pété sa voiture tu sais
cefc-valibel-famVV1r-599	et tu passes ta journée ici
cefc-valibel-famVV1r-608	non mais les mon deuxième
cefc-valibel-famVV1r-194	elle avait pris trois-cents trois-cents euros
cefc-valibel-famVV1r-174	mais je mais Diners ils n'acceptent pas au Laos
cefc-valibel-famVV1r-493	je vais mettre *Arnaud* dans la mienne
cefc-valibel-famVV1r-131	puis elle vient elle vient euh
cefc-valibel-famVV1r-304	mais tu as plein de gens pour manger avec toi maintenant
cefc-valibel-famVV1r-206	et donc je les ai pas remboursées
cefc-valibel-famVV1r-591	j'ai deux heures de cours le matin
cefc-valibel-famVV1r-109	et elle a grandi elle a plus de cheveux
cefc-valibel-famVV1r-589	mais non mais le vendredi jusqu'à je sais pas moi elle a des cours normalement lundi
cefc-valibel-famVV1r-268	oh dis mais il est pas beau sur cette photo
cefc-valibel-famVV1r-388	ou bien tu prends tes affaires mais
cefc-valibel-famVV1r-134	puis elle donne la main à *Sophie* et puis une fois qu'elle à les deux mains bien serrées
cefc-valibel-famVV1r-154	donc tu dois estimer tes dépenses euh
cefc-valibel-famVV1r-525	alors je m'amuse à faire de la purée maison
cefc-valibel-famVV1r-296	ben euh bè euh quand il viendra euh il mangera si il a envie
cefc-valibel-famVV1r-274	pas très bien très sympa
cefc-valibel-famVV1r-316	non tu as été seulement dans les villages euh
cefc-valibel-famVV1r-222	mm pas le Vimanmek
cefc-valibel-famVV1r-56	mais ça c'est Ayutaya
cefc-valibel-famVV1r-21	mais comment ça se fait que tu m'aies dit que tu avais une photo du *Vimanmek* si tu as pas été
cefc-valibel-famVV1r-128	elle a compris que la position debout c'était assis donc
cefc-valibel-famVV1r-536	euh les cris tu sais ce que c'est la surveillance quand on est toute seule avec septante
cefc-valibel-famVV1r-157	donc tu peux pas rester plus que quinze jours enfin tu peux
cefc-valibel-famVV1r-464	mais euh mais
cefc-valibel-famVV1r-124	mais euh j'ai assez fort
cefc-valibel-famVV1r-609	quadri il ne sera pas tranquille du
cefc-valibel-famVV1r-312	dis *Ivan*
cefc-valibel-famVV1r-219	oui c'est dommage pour ton enregistrement
cefc-valibel-famVV1r-3	quelques-uns pas énormément ben *Alfred*
cefc-valibel-famVV1r-42	le genre de truc super intéressant
cefc-valibel-famVV1r-596	c'est gentil
cefc-valibel-famVV1r-258	et les au les petites il s'en fout
cefc-valibel-famVV1r-351	et jouer au volley sur la plage
cefc-valibel-famVV1r-328	j'aurais jamais accepté d'autant que le train coûtait trente-cinq et demi
cefc-valibel-famVV1r-126	enfin elle comprend pas l'envers
cefc-valibel-famVV1r-337	c'est plus cher ouais
cefc-valibel-famVV1r-463	le deuxième jour où il était là
cefc-valibel-famVV1r-218	dis elle fait plein de bruit cette table
cefc-valibel-famVV1r-487	ouais la sauci euh oui il vient il vient normalement aux vingt-quatre heures avec un copain
cefc-valibel-famVV1r-104	mais il est parf il sera parfait pour l'été
cefc-valibel-famVV1r-533	non non non non c'est pas comparable
cefc-valibel-famVV1r-364	si tu fais que manger dormir sur une plage
cefc-valibel-famVV1r-145	oui non mais c'est parce que je m'entraîne parce qu'avec ma carte je dois signer maintenant chaque fois
cefc-valibel-famVV1r-168	tu peux utiliser la carte euh
cefc-valibel-famVV1r-10	ils voyageaient à trois euh
cefc-valibel-famVV1r-216	alors évidemment quand elles arrivent à des heures impossibles là-bas ben il y a plus de bus
cefc-valibel-famVV1r-6	voyageait ben oui
cefc-valibel-famVV1r-617	oh tiens papa
cefc-valibel-famVV1r-116	et puis après elle m'a plus lâché
cefc-valibel-famVV1r-195	donc ça faisait trois-millions de Kip
cefc-valibel-famVV1r-318	dans les villages où on demande trois-mille francs pour un taxi
cefc-valibel-famVV1r-582	mais je sais bien le mercredi mais le vendredi
cefc-valibel-famVV1r-455	mais enfin les parents d'*Olivier* nous ont dit que l'assurance marchait pas
cefc-valibel-famVV1r-26	ça c'est avant à Ayutaya
cefc-valibel-famVV1r-356	mais il m'avait dit dix-mille
cefc-valibel-famVV1r-313	tu te crois où ici dans un village au fin fond de la Malaisie euh du Laos
cefc-valibel-famVV1r-235	j'en ai enfin je vais en avoir combien
cefc-valibel-famVV1r-140	alors mm
cefc-valibel-famVV1r-67	oui j'ai vu ça aussi de loin non de de de
cefc-valibel-famVV1r-331	j'ai cru que c'était une bière
cefc-valibel-famVV1r-89	le quoi le bout là
cefc-valibel-famVV1r-507	ils ont déjà l'appartement à la mer
cefc-valibel-famVV1r-542	tu leur dis tais-toi ils se taisent
cefc-valibel-famVV1r-230	dix-huit vingt-sept ou vingt-sept trente
cefc-valibel-famVV1r-345	mais à mon avis il va dans une île
cefc-valibel-famVV1r-237	cinq six des grandes
cefc-valibel-famVV1r-8	mais lui il était un peu paumé euh hum
cefc-valibel-famVV1r-81	ah non elle est vraiment jolie
cefc-valibel-famVV1r-144	tu as perdu l'habitude
cefc-valibel-famVV1r-276	mais elle avait un copain aussi je suppose
cefc-valibel-famVV1r-329	d'aut d'autant
cefc-valibel-famVV1r-342	si quelqu'un veut de la bière il y en a dans le frigo
cefc-valibel-famVV1r-259	ouais je ferais bien un album rien
cefc-valibel-famVV1r-94	donc laquelle est-ce que je dois faire refaire dans celles-là
cefc-valibel-famVV1r-475	même moi j'avais une assurance comme ça quoi
cefc-valibel-famVV1r-404	et j'en ai eu un une fois soixante bath ben
cefc-valibel-famVV1r-440	ouais moi j'ai déjà été deux fois
cefc-valibel-famVV1r-284	mais je vais voir je vais voir tout à l'heure
cefc-valibel-famVV1r-468	et elle payait le dépannage
cefc-valibel-famVV1r-129	mais euh on a été se promener
cefc-valibel-famVV1r-187	mais ne t'en fais pas euh tant que je suis là
cefc-valibel-famVV1r-300	mais euh une fois sur euh cinq
cefc-valibel-famVV1r-618	si tu veux une bière tu tu tu te prends hein
cefc-valibel-famVV1r-22	s c'est *Olivier* qui l'a faite
cefc-valibel-famVV1r-369	je dépensais cent francs par jour pour dormir
cefc-valibel-famVV1r-610	tout et *Pascal* il vient te chercher ici ou
cefc-valibel-famVV1r-410	mais j'avais pas envie de dépenser des des tonnes
cefc-valibel-famVV1r-226	si si tu le fais pas trop grand ça donnera
cefc-valibel-famVV1r-508	ben oui puisqu'ils ont acheté le nouvel appartement
cefc-valibel-famVV1r-150	ça pose absolument aucun problème
cefc-valibel-famVV1r-400	mais on aurait pu dormir à cinq
cefc-valibel-famVV1r-402	moi j'ai pas dépensé tellement
cefc-valibel-famVV1r-427	ça ou plus
cefc-valibel-famVV1r-584	mais vendredi je euh *Olivier* arrive vers vingt-et-une heures à Bruxelles
cefc-valibel-famVV1r-492	mais oui je crois que je vais aller dans la chambre de *Nicolas*
cefc-valibel-famVV1r-265	non mais *Olivier* il aime bien que les grandes photos
cefc-valibel-famVV1r-221	alors quelles photos est-ce que je dois agrandir maintenant
cefc-valibel-famVV1r-390	bon *Vassilia* je voudrais l'écumoire pour prendre
cefc-valibel-famVV1r-524_1	ben oui
cefc-valibel-famVV1r-566	je trouvais pas ça très gentil
cefc-valibel-famVV1r-413	tu as un revenu tu n'es pas comme poupée quoi
cefc-valibel-famVV1r-96	comme ça euh j'irai les déposer chez elle samedi ouais
cefc-valibel-famVV1r-448	dans la lettre je t'ai envoyé la photo
cefc-valibel-famVV1r-86	bout eh elles ont quoi tes photos là
cefc-valibel-famVV1r-171	mais comme je n'en avais pas je ne pouvais pas retirer de l'argent
cefc-valibel-famVV1r-495	mais *Olivier* va essayer de venir
cefc-valibel-famVV1r-185	donc j'ai un vécu émotionnel à à partager de temps en temps
cefc-valibel-famVV1r-85	je me demande si tu es pas un peu près au
cefc-valibel-famVV1r-114	les coins sont abîmés elle a mis cinq minutes quand même à me reconnaître
cefc-valibel-famVV1r-198	je ne sais pas quoi
cefc-valibel-famVV1r-478	mais bref après ça on a demandé au on a téléphoné à l'assurance
cefc-valibel-famVV1r-162	et j'avais pris un petit peu d'argent
cefc-valibel-famVV1r-325	cela dit à Athènes je crois que c'était pareil on nous a aussi arnaqué non peut-être pas ce point-là parce que j'étais hyper près de mes sous et que je savais combien
cefc-valibel-famVV1r-70	je crois que je vais la faire agrandir aussi
cefc-valibel-famVV1r-601	et moi je s je ne t'ai jamais euh
cefc-valibel-famVV1r-40	quand je suis débar quand j'ai débarqué de de c'était où du Laos quand j'ai repris le bus pour revenir à à Bangkok
cefc-valibel-famVV1r-12	puis les autres Allemandes euh à
cefc-valibel-famVV1r-559	non mais si tu téléphones dans dans un quart d'heure on aura fini de manger
cefc-valibel-famVV1r-167	et euh donc euh tu peux retirer à Vientiane
cefc-valibel-famVV1r-127	mais comme chaque fois qu'elle se met debout on lui dit assis
cefc-valibel-famVV1r-65	mais avec mon zoom je pouvais réussir à n'obtenir que ça sur l'image
cefc-valibel-famVV1r-509	et ça commence à partir de quand le premier octobre
cefc-valibel-famVV1r-576	tu as combien d'heures de cours maintenant cette année
cefc-valibel-famVV1r-515	pour bon-papa ou pour eux
cefc-valibel-famVV1r-234	ah d'un autre côté
cefc-valibel-famVV1r-250	je trouve que ça donne toujours mieux une photo en grand moi
cefc-valibel-famVV1r-282	dis tu as enregistré
cefc-valibel-famVV1r-74	et tu as des trucs très pauvres à côté
cefc-valibel-famVV1r-467	elle payait le taxi le lendemain
cefc-valibel-famVV1r-87	ouais je sais pas je sais pas ce qu'elles ont
cefc-valibel-famVV1r-107	et alors elle aimait bien son son coussin
cefc-valibel-famVV1r-415	moi j'avais X trucs au départ
cefc-valibel-famVV1r-138	donc elle fait ses stages
cefc-valibel-famVV1r-567	mais non c'est pour le gaz ma mère
cefc-valibel-famVV1r-211	mais comme les règles avaient changé depuis euh le jour d'avant probablement
cefc-valibel-famVV1r-153	donc il y a pas d'appareil où tu peux retirer de l'argent
cefc-valibel-famVV1r-340	je vivais euh ouais quinze jours
cefc-valibel-famVV1r-403	mais je choisissais super bien euh les trucs
cefc-valibel-famVV1r-293	quel papa
cefc-valibel-famVV1r-581	parce que tu étais toute seule
cefc-valibel-famVV1r-44	l je suis directement sorti
cefc-valibel-famVV1r-321	comment tu as fait pour réussi
cefc-valibel-famVV1r-217	donc elles sont revenues avec un camion
cefc-valibel-famVV1r-394	quoi l'écumoire pour prendre
cefc-valibel-famVV1r-553	oui euh oui mais comme je donne cours le mercredi parfois je viens dire bonjour à la maison
cefc-valibel-famVV1r-225	laquelle le coucher de soleil sur le Mékong
cefc-valibel-famVV1r-483	la purée euh c'est pour vous autres
cefc-valibel-famVV1r-414	tu as un revenu euh
cefc-valibel-famVV1r-177	alors euh les filles m'ont m'ont gentiment prêté de l'argent
cefc-valibel-famVV1r-595	toi c'est pas à toi que je disais bonsoir
cefc-valibel-famVV1r-365	oh si tu fais que manger dormir sur une plage si j'étais resté euh
cefc-valibel-famVV1r-361	si tu visites et que tu achètes des cadeaux euh
cefc-valibel-famVV1r-92	je sais pas elles sont abîmées
cefc-valibel-famVV1r-380	moi c'était cent bath pour un lit double
cefc-valibel-famVV1r-406	j'avais un argent de base au départ
cefc-valibel-famVV1r-383	c'était peut-être pas aussi bien que où moi j'étais
cefc-valibel-famVV1r-52	mais moi ça me fait rire parce que c'est vraiment une autoroute de fourmis dans les deux sens
cefc-valibel-famVV1r-372	ouais et moi c'était
cefc-valibel-famVV1r-208	et je dois lui transférer l'argent
cefc-valibel-famVV1r-60	ah vue de l'appar euh de euh du couloir de l non de la chambre
cefc-valibel-famVV1r-173	j'avais pas de carte Mastercard parce que j'avais une carte Diners
cefc-valibel-famVV1r-367	si je restais à Koh Lanta
cefc-valibel-famVV1r-371	lui qu'il avait trouvé à septante francs
cefc-valibel-famVV1r-290	et comme ça euh c'est un truc prévu quoi je ne dis pas n'importe quoi
cefc-valibel-famVV1r-615	c'est chou-fleur et saucisses
cefc-valibel-famVV1r-121	euh elle dit doudou pour tout ce qu'elle aime comme chose
cefc-valibel-famVV1r-389	mais au Laos c'était c'était quatre-vingts francs par jour
cefc-valibel-famVV1r-53	et chacun respectait sa bande
cefc-valibel-famVV1r-288	mais non mais tu vas pas me lire ton carnet
cefc-valibel-famVV1r-398	c'était on payait sept dollars
cefc-valibel-famVV1r-547	bonjour *Grany* ça va bien
cefc-valibel-famVV1r-227	mais pas la pas la pas la quatorze la treize
cefc-valibel-famVV1r-77	c'est un terrain de golf en fait
cefc-valibel-famVV1r-421	à servez-vous de saucisse
cefc-valibel-famVV1r-311	de dix centimètres de long
cefc-valibel-famVV1r-563	tous les jours en
cefc-valibel-famVV1r-156	non non tu as un visa de quinze jours
cefc-valibel-famVV1r-11	les Allemandes elles voyageaient à trois
cefc-valibel-famVV1r-577	quoi tu rentres mêm à la maison
cefc-valibel-famVV1r-592	bonsoir les enfants
cefc-valibel-famVV1r-607	c'est tout tranquille tranquille
cefc-valibel-famVV1r-210	persuadées qu'elles pourraient traverser
cefc-valibel-famVV1r-47_2	pas Pattaya
cefc-valibel-famVV1r-101	hier euh c'était hier celui-là mardi ouais
cefc-valibel-famVV1r-386_1	bon euh prends une fois euh quelque chose
cefc-valibel-famVV1r-46	j'ai dit non oublie
cefc-valibel-famVV1r-13	deux c'est hyper joli ça
cefc-valibel-famVV1r-277	bien sûr toutes les filles que je rencontre elles ont des copains
cefc-valibel-famVV1r-358	parce que moi j'ai dépensé dix-mille en un mois
cefc-valibel-famVV1r-64	ouais mais c'est c'est assez petit en fait
cefc-valibel-famVV1r-606	non j'ai deux heures le matin
cefc-valibel-famVV1r-454	bé pff en fait ça tombait bien
cefc-valibel-famVV1r-241	mais euh je vais pas tapisser ma chambre avec des photos quoi
cefc-valibel-famVV1r-51	oui elles étaient tandis que *Claude* trouve ce genre de photos très stupides
cefc-valibel-famVV1r-207	mais j j'ai obtenu son numéro de compte
cefc-valibel-famVV1r-488	mais euh je crois qu'on va dormir à la maison parce qu'à trois dans mon kot ça va être euh
cefc-valibel-famVV1r-197	puis ils avaient la délicatesse de mettre euh sur l'enveloppe que c'était une assurance de
cefc-valibel-famVV1r-130	puis elle rigole tout le temps
cefc-valibel-famVV1r-347	et il fait juste que manger
cefc-valibel-famVV1r-229	pas trop grande ça veut dire euh
cefc-valibel-famVV1r-513	et ils ont acheté un autre à
cefc-valibel-famVV1r-196	donc je me promenais avec une enveloppe bourrée de liasses
cefc-valibel-famVV1r-33	il y a pas de marché flottant à Bangkok non
cefc-valibel-famVV1r-2	et alors tu en as rencontré pas mal qui voyageaient tout seul euh des qui voyageaient tout seul
cefc-valibel-famVV1r-212	c'est comme toujours dans ces pays-là
cefc-valibel-famVV1r-82	enfin elle est hum
cefc-valibel-famVV1r-36	et euh j'ai pris la photo du pont moi
cefc-valibel-famVV1r-283	quelque chose ben oui
cefc-valibel-famVV1r-460	et qu'il vienne nous chercher
cefc-valibel-famVV1r-152	au Laos euh le principe c'est qu'il y a pas d'ATM
cefc-valibel-famVV1r-149	euh j'ai retiré en Thaïlande
cefc-valibel-famVV1r-5	voyageait tout seul *Mat*
cefc-valibel-famVV1r-484	c'est une panne euh d'alternateur
cefc-valibel-famVV1r-370	et euh il avait dit septante
cefc-valibel-famVV1r-535	pas deux heures de téléphone
cefc-valibel-famVV1r-562	merci *Poupée* troisième fois que j'ai oublié le gaz
cefc-valibel-famVV1r-344	mais à mon avis il va non cinq-mille
cefc-valibel-famVV1r-37	ah oui ben c'est là que j'ai acheté ma petite bonne femme
cefc-valibel-famVV1r-186	ça se ressent je dis
cefc-valibel-famVV1r-539	gosses euh hein
cefc-valibel-famVV1r-578	quand *Ivan* n'est pas là maintenant
cefc-valibel-famVV1r-450	en allant en Suisse chez sa copine avec *Olivier* ils sont tombés en panne à côté de chez *Nicolas*
cefc-valibel-famVV1r-272	ses parents disent qu'il travaille jamais quoi ils vont encore dire que tu vois j'agrandis la vingt-quatre
cefc-valibel-famVV1r-343	euh *Marc* *Marc* il vit avec cinq-mille francs pendant un mois
cefc-valibel-famVV1r-587	quoi normalement tu restes au kot le week-end aussi
cefc-valibel-famVV1r-466	payait le taxi elle payait l'hôtel
cefc-valibel-famVV1r-242	ça suffit quand même
cefc-valibel-famVV1r-603	est ce que tu préfères de travailler là-bas ou ici
cefc-valibel-famVV1r-123	alors quand *Sophie* a essayé de lui expliquer que moi c'était *Doudou* ça la perturbe
cefc-valibel-famVV1r-605	je croyais que tu as des cours ou des sessions des TP tout ça le vendredi matin
cefc-valibel-famVV1r-161	et euh donc j'avais estimé mes dépenses
cefc-valibel-famVV1r-491	ben il y a toujours la chambre de *Nico* hein
cefc-valibel-famVV1r-527	pourquoi tu fais plus la garderie
cefc-valibel-famVV1r-203	et puis euh je devais rembourser les filles
cefc-valibel-famVV1r-309	il vient de s'emb de s'enfiler une saucisse
cefc-valibel-famVV1r-338	dix jours euh plus cher encore
cefc-valibel-famVV1r-401	mais euh nous les la Thaïlande je veux dire
cefc-valibel-famVV1r-202	et donc c'est moi qui tenais les comptes
cefc-valibel-famVV1r-179	elle venait elle venait près de moi
cefc-valibel-famVV1r-41	je suis arrivé à Bangkok le bus était prévu pour euh trois heures du mat
cefc-valibel-famVV1r-255	il il il s'en fout des photos en
cefc-valibel-famVV1r-106	bien oui elle a rigolé
cefc-valibel-famVV1r-110	ah oui elle a des crolles dans son cou
cefc-valibel-famVV1r-597	mon dieu il est en forme
cefc-valibel-famVV1r-238	enfin des c'est chaque fois vingt
cefc-valibel-famVV1r-34	c'est à une heure de route hein du style
cefc-valibel-famVV1r-532_2	c'est comme si par rapport à ta journée tu ajoutais encore deux heures de téléphone
cefc-valibel-famVV1r-178	c'est pour ça que de temps en temps *Angélique* disait euh tu sais
